ip,protocol,slot,oid,path,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
127.0.0.1,emberplus,0,1.1.4.11.3,dhs-emberplus-integration.oneToN.targetParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.24.1,dhs-emberplus-integration.dynamic.sourceParams.24.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.124.2,dhs-emberplus-integration.dynamic.targetParams.124.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.6.11.2,dhs-emberplus-integration.nToN.sourceParams.11.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.2,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-2,2,s-2,string,RW-,Sec-S2,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.5.2,dhs-emberplus-integration.nToN.targetParams.5.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.4.0.1,dhs-emberplus-integration.oneToN.targetParams.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.0.3,dhs-emberplus-integration.dynamic.targetParams.0.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.2,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-2,2,t-2,string,RW-,Pri-T2,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.5.1,dhs-emberplus-integration.nToN.params.8.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.12.1,dhs-emberplus-integration.nToN.params.13.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.1,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-1,1,t-1,string,RW-,Sec-T1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.14.4.1,dhs-emberplus-integration.nToN.params.14.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.0.3,dhs-emberplus-integration.oneToN.targetParams.0.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.2.1,dhs-emberplus-integration.oneToOne.targetParams.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.0.1,dhs-emberplus-integration.nToN.params.2.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.5.1,dhs-emberplus-integration.nToN.params.13.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.1.1,dhs-emberplus-integration.oneToOne.sourceParams.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.6.1,dhs-emberplus-integration.oneToOne.sourceParams.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.11.1,dhs-emberplus-integration.oneToN.sourceParams.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.15.2,dhs-emberplus-integration.oneToN.sourceParams.15.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.2.1,dhs-emberplus-integration.nToN.params.8.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.8.2,dhs-emberplus-integration.oneToOne.targetParams.8.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.0,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-0,0,t-0,string,RW-,Sec-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.1.127,dhs-emberplus-integration.dynamic.labelsSecondary.targets.t-127,127,t-127,string,RW-,Sec-T127,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.11.1,dhs-emberplus-integration.nToN.params.2.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.13.1,dhs-emberplus-integration.nToN.params.10.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.6.2,dhs-emberplus-integration.types.vReal,2,vReal,float,RW-,3.14,,,-1000,1000,0.01,0,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.6,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-6,6,s-6,string,RW-,Pri-S6,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.12,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-12,12,t-12,string,RW-,Sec-T12,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.5.1,dhs-emberplus-integration.oneToN.targetParams.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.9.1,dhs-emberplus-integration.oneToN.sourceParams.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.1.1,dhs-emberplus-integration.nToN.params.11.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.2.1,dhs-emberplus-integration.oneToOne.labelsSecondary.sources.s-1,1,s-1,string,RW-,Sec-S1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.9.3,dhs-emberplus-integration.oneToOne.targetParams.9.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.8.1,dhs-emberplus-integration.nToN.params.10.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.7.1,dhs-emberplus-integration.oneToOne.sourceParams.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.11.3,dhs-emberplus-integration.oneToN.sourceParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.24.3,dhs-emberplus-integration.dynamic.targetParams.24.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.10.1,dhs-emberplus-integration.nToN.params.6.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.4.11.1,dhs-emberplus-integration.nToN.params.4.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.10.1,dhs-emberplus-integration.nToN.params.5.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.4.1,dhs-emberplus-integration.nToN.params.1.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.2.17,dhs-emberplus-integration.dynamic.labelsSecondary.sources.s-17,17,s-17,string,RW-,Sec-S17,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.31.3,dhs-emberplus-integration.dynamic.sourceParams.31.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.6,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-6,6,t-6,string,RW-,Pri-T6,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.13.3,dhs-emberplus-integration.nToN.sourceParams.13.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.3.1,dhs-emberplus-integration.nToN.sourceParams.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.4.1,dhs-emberplus-integration.nToN.params.10.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.13,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-13,13,t-13,string,RW-,Sec-T13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.10,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-10,10,t-10,string,RW-,Sec-T10,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.15,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-15,15,s-15,string,RW-,Sec-S15,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.9.5.1,dhs-emberplus-integration.nToN.params.9.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.42.3,dhs-emberplus-integration.dynamic.sourceParams.42.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.0.3,dhs-emberplus-integration.identity.version,3,version,string,R--,1.0.0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.4.2,dhs-emberplus-integration.oneToOne.targetParams.4.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.1.4.6.2,dhs-emberplus-integration.oneToN.targetParams.6.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.5.13.3,dhs-emberplus-integration.nToN.targetParams.13.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.8.1,dhs-emberplus-integration.nToN.targetParams.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.6.1,dhs-emberplus-integration.nToN.params.1.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.10.1,dhs-emberplus-integration.oneToOne.targetParams.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.1.0,dhs-emberplus-integration.dynamic.labelsSecondary.targets.t-0,0,t-0,string,RW-,Sec-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.73,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-73,73,s-73,string,RW-,Pri-S73,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.0.6.1,dhs-emberplus-integration.nToN.params.0.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.5.1,dhs-emberplus-integration.nToN.params.11.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.86,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-86,86,s-86,string,RW-,Pri-S86,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.0.2,dhs-emberplus-integration.dynamic.targetParams.0.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.2.1,dhs-emberplus-integration.nToN.params.15.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.111,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-111,111,s-111,string,RW-,Pri-S111,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.10.1,dhs-emberplus-integration.nToN.params.1.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.4.3,dhs-emberplus-integration.nToN.targetParams.4.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.15.1,dhs-emberplus-integration.nToN.params.12.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.10.2,dhs-emberplus-integration.oneToN.targetParams.10.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.4.13.3,dhs-emberplus-integration.oneToN.targetParams.13.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.99.3,dhs-emberplus-integration.dynamic.sourceParams.99.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.15.1,dhs-emberplus-integration.nToN.targetParams.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.13.1,dhs-emberplus-integration.nToN.params.8.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.127,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-127,127,t-127,string,RW-,Pri-T127,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.14.3,dhs-emberplus-integration.nToN.targetParams.14.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.0.3.1,dhs-emberplus-integration.nToN.params.0.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.12.1,dhs-emberplus-integration.nToN.params.3.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.13.1,dhs-emberplus-integration.nToN.params.11.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.5.1,dhs-emberplus-integration.nToN.params.15.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.12.3,dhs-emberplus-integration.oneToN.sourceParams.12.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.73.1,dhs-emberplus-integration.dynamic.sourceParams.73.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.1.2,dhs-emberplus-integration.nToN.sourceParams.1.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.14.1,dhs-emberplus-integration.nToN.params.5.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.24.3,dhs-emberplus-integration.dynamic.sourceParams.24.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.5.1,dhs-emberplus-integration.nToN.params.3.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.6.11,dhs-emberplus-integration.types.vu_left,11,vu_left,float,R--,-60,,,-128,15,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.4,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-4,4,t-4,string,RW-,Sec-T4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.3.1,dhs-emberplus-integration.nToN.params.5.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.0.2,dhs-emberplus-integration.oneToOne.sourceParams.0.mode,2,mode,enum,RW-,0,,,,,,,bypass|auto|manual,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.24,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-24,24,s-24,string,RW-,Pri-S24,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.11.1,dhs-emberplus-integration.nToN.sourceParams.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.4.1,dhs-emberplus-integration.nToN.params.6.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.7.1,dhs-emberplus-integration.nToN.params.12.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.1,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-1,1,s-1,string,RW-,Pri-S1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.0.2,dhs-emberplus-integration.dynamic.sourceParams.0.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.3.6.14.3,dhs-emberplus-integration.nToN.sourceParams.14.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.2.1,dhs-emberplus-integration.nToN.params.2.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.8.1,dhs-emberplus-integration.nToN.params.3.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.5,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-5,5,t-5,string,RW-,Pri-T5,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.12,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-12,12,t-12,string,RW-,Pri-T12,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.13,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-13,13,s-13,string,RW-,Sec-S13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.7.2,dhs-emberplus-integration.nToN.targetParams.7.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.6,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-6,6,t-6,string,RW-,Pri-T6,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.2.1,dhs-emberplus-integration.nToN.sourceParams.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.8.2,dhs-emberplus-integration.oneToN.targetParams.8.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.4,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-4,4,s-4,string,RW-,Sec-S4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.6,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-6,6,s-6,string,RW-,Sec-S6,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.13.2,dhs-emberplus-integration.nToN.sourceParams.13.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.5.1,dhs-emberplus-integration.nToN.params.6.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.10,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-10,10,t-10,string,RW-,Pri-T10,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.14.1,dhs-emberplus-integration.nToN.params.2.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.2.1,dhs-emberplus-integration.nToN.params.6.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.15.1,dhs-emberplus-integration.nToN.params.15.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.10,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-10,10,t-10,string,RW-,Pri-T10,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.4,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-4,4,t-4,string,RW-,Pri-T4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.2.4,dhs-emberplus-integration.oneToOne.labelsSecondary.sources.s-4,4,s-4,string,RW-,Sec-S4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.10.1,dhs-emberplus-integration.oneToOne.sourceParams.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.5,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-5,5,t-5,string,RW-,Pri-T5,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.119.1,dhs-emberplus-integration.dynamic.targetParams.119.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.5.3,dhs-emberplus-integration.oneToOne.sourceParams.5.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.2.1,dhs-emberplus-integration.nToN.params.3.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.1,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-1,1,s-1,string,RW-,Sec-S1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.2.55,dhs-emberplus-integration.dynamic.labelsSecondary.sources.s-55,55,s-55,string,RW-,Sec-S55,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.1.5,dhs-emberplus-integration.dynamic.labelsSecondary.targets.t-5,5,t-5,string,RW-,Sec-T5,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.11.1,dhs-emberplus-integration.nToN.params.1.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.7.3,dhs-emberplus-integration.nToN.targetParams.7.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.13.1,dhs-emberplus-integration.nToN.targetParams.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.14.3.1,dhs-emberplus-integration.nToN.params.14.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.8.1,dhs-emberplus-integration.nToN.params.5.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.10.1,dhs-emberplus-integration.nToN.params.7.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.4,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-4,4,s-4,string,RW-,Pri-S4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.9.1,dhs-emberplus-integration.nToN.params.13.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.14,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-14,14,s-14,string,RW-,Pri-S14,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.14.2,dhs-emberplus-integration.nToN.sourceParams.14.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.6.2.2,dhs-emberplus-integration.nToN.sourceParams.2.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.7.1,dhs-emberplus-integration.nToN.params.6.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.1.2,dhs-emberplus-integration.oneToOne.sourceParams.1.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.2.5.14.1,dhs-emberplus-integration.oneToOne.sourceParams.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.9,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-9,9,t-9,string,RW-,Sec-T9,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.14.1,dhs-emberplus-integration.nToN.sourceParams.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.9.1.1,dhs-emberplus-integration.nToN.params.9.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.8.1,dhs-emberplus-integration.nToN.params.7.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.7.1,dhs-emberplus-integration.oneToN.targetParams.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.1.1,dhs-emberplus-integration.oneToN.targetParams.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.7.1,dhs-emberplus-integration.nToN.params.11.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.6.1,dhs-emberplus-integration.nToN.params.13.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.14.12.1,dhs-emberplus-integration.nToN.params.14.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.6.2,dhs-emberplus-integration.oneToOne.targetParams.6.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.124,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-124,124,t-124,string,RW-,Pri-T124,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.55.2,dhs-emberplus-integration.dynamic.sourceParams.55.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.4.5.31.1,dhs-emberplus-integration.dynamic.sourceParams.31.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.4.1,dhs-emberplus-integration.oneToOne.targetParams.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.31.1,dhs-emberplus-integration.dynamic.targetParams.31.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.12.1,dhs-emberplus-integration.nToN.params.8.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.5.1,dhs-emberplus-integration.nToN.params.5.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.0.2,dhs-emberplus-integration.oneToN.targetParams.0.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.4.5.64.1,dhs-emberplus-integration.dynamic.sourceParams.64.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.6.2,dhs-emberplus-integration.nToN.sourceParams.6.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.5.11.2,dhs-emberplus-integration.nToN.targetParams.11.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.9.1,dhs-emberplus-integration.nToN.params.8.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
